#
# Sprite sheet data for MonoGame.
#
# To learn how to import these sprites into your MonoGame project visit:
# https://www.codeandweb.com/texturepacker/monogame
#
# Sprite sheet: Blocks.png (512 x 1096)
# $TexturePacker:SmartUpdate:f00e73a2a74a8b3d66f42d3bd7bda3cd:df0fdeda649858d29eee7b26b3ab1c1b:5c1a6698047fa11b4c6a587428adc5f5$
#

BG/CloudBlue1;0;1;277;144;36;144;36;0.5;0.5
BG/CloudBlue2;0;259;138;154;74;154;74;0.5;0.5
BG/CloudBlue3;0;285;67;216;69;216;69;0.5;0.5
BG/mountain1;0;1;315;128;32;128;32;0.5;0.5
BG/mountain2;0;285;1;224;64;224;64;0.5;0.5
BG/mountain3;0;1;1;282;80;282;80;0.5;0.5
Box/Brown;0;415;180;48;48;48;48;0.5;0.5
Box/Gray;0;1;349;48;48;48;48;0.5;0.5
BoxToggle/BR;0;51;349;48;48;48;48;0.5;0.5
BoxToggle/BROff;0;101;349;48;48;48;48;0.5;0.5
BoxToggle/GY;0;249;214;48;48;48;48;0.5;0.5
BoxToggle/GYOff;0;299;214;48;48;48;48;0.5;0.5
Brick/Brown;0;349;214;48;48;48;48;0.5;0.5
Brick/Gray;0;399;230;48;48;48;48;0.5;0.5
Cloud/S;0;449;277;48;48;48;48;0.5;0.5
Conveyor/Left;0;1;1049;48;46;48;48;0.5;0.5217391304347826
Conveyor/Right;0;51;1049;48;46;48;48;0.5;0.5217391304347826
Conveyor/SlowLeft;0;101;1049;48;46;48;48;0.5;0.5217391304347826
Conveyor/SlowRight;0;151;911;48;46;48;48;0.5;0.5217391304347826
Conveyor/Track1;0;297;912;48;25;48;48;0.5;0.96
Conveyor/Track2;0;347;936;48;25;48;48;0.5;0.96
Conveyor/Track3;0;247;914;48;25;48;48;0.5;0.96
Decor/Bulge1;0;151;1082;44;13;48;48;0.5;-0.8461538461538461
Decor/Bulge2;0;201;593;44;48;48;48;0.5;0.5
Decor/Bulge3;0;231;1033;38;40;48;48;0.5;0.4
Decor/Bulge4;0;197;1082;44;13;48;48;0.5;-0.8461538461538461
Decor/Bulge5;0;201;643;44;48;48;48;0.5;0.5
Decor/Bulge6;0;251;991;38;40;48;48;0.5;0.4
Decor/Fung1;0;271;1062;32;28;48;48;0.5;0.14285714285714285
Decor/Fung2;0;305;1066;32;27;48;48;0.46875;0.1111111111111111
Decor/Fung3;0;339;1066;32;27;48;48;0.46875;0.1111111111111111
Decor/Fung4;0;305;1039;34;25;48;48;0.5;0.04
Decor/Fung5;0;347;864;48;37;48;48;0.5;0.35135135135135137
Decor/Gem1;0;201;693;44;43;48;48;0.5;0.4418604651162791
Decor/Gem2;0;201;738;44;43;48;48;0.5;0.4418604651162791
Decor/Gem3;0;201;783;44;43;48;48;0.5;0.4418604651162791
Decor/Gem4;0;201;828;44;43;48;48;0.5;0.4418604651162791
Decor/Grass1;0;397;913;48;28;48;48;0.5;0.14285714285714285
Decor/Grass2;0;297;864;48;46;48;48;0.5;0.4782608695652174
