#
# Sprite sheet data for MonoGame.
#
# To learn how to import these sprites into your MonoGame project visit:
# https://www.codeandweb.com/texturepacker/monogame
#
# Sprite sheet: Characters.png (256 x 1088)
# $TexturePacker:SmartUpdate:8f790475355a813f49a61a48e961e002:0a8d4d1e1e17279c861ed0a07f39bf7c:f5bae9cc9f005f1d5bd69f76891242a2$
#

Basic/Dance;0;103;784;30;44;38;44;0.5333333333333333;0.5
Basic/DanceLeft;0;69;807;30;44;38;44;0.4666666666666667;0.5
Basic/Fall;0;109;436;34;26;38;44;0.47058823529411764;0.2692307692307692
Basic/FallLeft;0;145;437;34;26;38;44;0.5294117647058824;0.2692307692307692
Basic/Jump;0;184;187;34;43;38;44;0.47058823529411764;0.5116279069767442
Basic/JumpLeft;0;220;222;34;43;38;44;0.5294117647058824;0.5116279069767442
Basic/Kick;0;181;437;34;21;38;44;0.47058823529411764;-0.047619047619047616
Basic/KickLeft;0;181;460;34;21;38;44;0.5294117647058824;-0.047619047619047616
Basic/Run;0;191;1;36;20;38;44;0.5;-0.05
Basic/RunHold;0;211;598;33;20;38;44;0.42424242424242425;-0.05
Basic/RunHoldLeft;0;1;563;33;20;38;44;0.5757575757575758;-0.05
Basic/RunLeft;0;191;23;36;20;38;44;0.5;-0.05
Basic/Stand;0;231;850;22;19;38;44;0.45454545454545453;-0.15789473684210525
Basic/StandHold;0;32;880;29;21;38;44;0.3448275862068966;-0.047619047619047616
Basic/StandHoldLeft;0;63;896;29;21;38;44;0.6551724137931034;-0.047619047619047616
Basic/StandLeft;0;231;871;22;19;38;44;0.5454545454545454;-0.15789473684210525
Basic/StandRun;0;133;837;30;21;38;44;0.6;-0.047619047619047616
Basic/StandRunLeft;0;133;860;30;21;38;44;0.4;-0.047619047619047616
Basic/Turn;0;1;1003;28;23;38;44;0.5714285714285714;0.043478260869565216
Basic/TurnLeft;0;154;947;28;23;38;44;0.42857142857142855;0.043478260869565216
Basic/Walk;0;171;761;32;18;38;44;0.4375;-0.16666666666666666
Basic/WalkLeft;0;137;776;32;18;38;44;0.5625;-0.16666666666666666
BlackNinja/Dance;0;207;642;32;39;38;44;0.5;0.4358974358974359
BlackNinja/DanceLeft;0;1;652;32;39;38;44;0.4375;0.4358974358974359
BlackNinja/Fall;0;73;336;34;36;38;44;0.47058823529411764;0.4722222222222222
BlackNinja/FallLeft;0;109;360;34;36;38;44;0.47058823529411764;0.4722222222222222
BlackNinja/Jump;0;184;232;34;43;38;44;0.47058823529411764;0.5116279069767442
BlackNinja/JumpLeft;0;220;267;34;43;38;44;0.47058823529411764;0.5116279069767442
BlackNinja/Kick;0;145;236;34;39;38;44;0.47058823529411764;0.4358974358974359
BlackNinja/KickLeft;0;145;277;34;39;38;44;0.47058823529411764;0.4358974358974359
BlackNinja/Run;0;1;1;36;38;38;44;0.5;0.4473684210526316
BlackNinja/RunHold;0;141;510;33;38;38;44;0.42424242424242425;0.4473684210526316
BlackNinja/RunHoldLeft;0;145;359;34;38;38;44;0.5294117647058824;0.4473684210526316
BlackNinja/RunLeft;0;1;41;35;38;38;44;0.45714285714285713;0.4473684210526316
BlackNinja/Stand;0;229;1;26;39;38;44;0.5384615384615384;0.4358974358974359
BlackNinja/StandHold;0;217;517;33;39;38;44;0.42424242424242425;0.4358974358974359
BlackNinja/StandHoldLeft;0;181;277;34;39;38;44;0.5294117647058824;0.4358974358974359
BlackNinja/StandLeft;0;229;42;26;39;38;44;0.38461538461538464;0.4358974358974359
BlackNinja/StandRun;0;171;781;30;39;38;44;0.6;0.4358974358974359
BlackNinja/StandRunLeft;0;129;903;29;39;38;44;0.3448275862068966;0.4358974358974359
BlackNinja/Turn;0;32;903;28;39;38;44;0.5714285714285714;0.4358974358974359
BlackNinja/TurnLeft;0;1;921;28;39;38;44;0.35714285714285715;0.4358974358974359
BlackNinja/Walk;0;1;734;32;38;38;44;0.4375;0.4473684210526316
BlackNinja/WalkLeft;0;35;734;32;38;38;44;0.5;0.4473684210526316
BlueNinja/Dance;0;35;652;32;39;38;44;0.5;0.4358974358974359
BlueNinja/DanceLeft;0;1;693;32;39;38;44;0.4375;0.4358974358974359
BlueNinja/Fall;0;73;374;34;36;38;44;0.47058823529411764;0.4722222222222222
BlueNinja/FallLeft;0;109;398;34;36;38;44;0.47058823529411764;0.4722222222222222
BlueNinja/Jump;0;1;164;34;43;38;44;0.47058823529411764;0.5116279069767442
BlueNinja/JumpLeft;0;37;164;34;43;38;44;0.47058823529411764;0.5116279069767442
BlueNinja/Kick;0;217;312;34;39;38;44;0.47058823529411764;0.4358974358974359
BlueNinja/KickLeft;0;1;254;34;39;38;44;0.47058823529411764;0.4358974358974359
BlueNinja/Run;0;39;1;36;38;38;44;0.5;0.4473684210526316
BlueNinja/RunHold;0;176;527;33;38;38;44;0.42424242424242425;0.4473684210526316
BlueNinja/RunHoldLeft;0;181;359;34;38;38;44;0.5294117647058824;0.4473684210526316
BlueNinja/RunLeft;0;38;41;35;38;38;44;0.45714285714285713;0.4473684210526316
BlueNinja/Stand;0;229;892;26;39;38;44;0.5384615384615384;0.4358974358974359
BlueNinja/StandHold;0;1;482;33;39;38;44;0.42424242424242425;0.4358974358974359
BlueNinja/StandHoldLeft;0;37;254;34;39;38;44;0.5294117647058824;0.4358974358974359
BlueNinja/StandLeft;0;121;1010;26;39;38;44;0.38461538461538464;0.4358974358974359
BlueNinja/StandRun;0;135;796;30;39;38;44;0.6;0.4358974358974359
BlueNinja/StandRunLeft;0;160;906;29;39;38;44;0.3448275862068966;0.4358974358974359
BlueNinja/Turn;0;94;911;28;39;38;44;0.5714285714285714;0.4358974358974359
BlueNinja/TurnLeft;0;62;919;28;39;38;44;0.35714285714285715;0.4358974358974359
BlueNinja/Walk;0;103;704;32;38;38;44;0.4375;0.4473684210526316
BlueNinja/WalkLeft;0;69;735;32;38;38;44;0.5;0.4473684210526316
BlueWizard/Dance;0;186;45;35;29;38;44;0.45714285714285713;0.2413793103448276
BlueWizard/DanceLeft;0;186;76;35;29;38;44;0.5428571428571428;0.2413793103448276
BlueWizard/Fall;0;1;112;35;24;38;44;0.45714285714285713;0.2916666666666667
BlueWizard/FallLeft;0;38;112;35;24;38;44;0.5428571428571428;0.2916666666666667
BlueWizard/Jump;0;223;83;32;43;38;44;0.5;0.5116279069767442
BlueWizard/JumpLeft;0;223;128;32;43;38;44;0.5;0.5116279069767442
BlueWizard/Kick;0;217;472;34;21;38;44;0.47058823529411764;-0.047619047619047616
BlueWizard/KickLeft;0;1;414;34;21;38;44;0.5294117647058824;-0.047619047619047616
