#
# Sprite sheet data for MonoGame.
#
# To learn how to import these sprites into your MonoGame project visit:
# https://www.codeandweb.com/texturepacker/monogame
#
# Sprite sheet: World.png (1004 x 476)
# $TexturePacker:SmartUpdate:aa24a6ba89ac34bbea85d046b0ea4f1a:d5cbdbe124d68ec3921f1c1dc58c3308:1c1ee77443682b4e9e84037dfae9b416$
#

Base/b1;0;197;69;32;32;32;32;0.5;0.5
Base/b2;0;231;69;32;32;32;32;0.5;0.5
Base/b3;0;297;35;32;32;32;32;0.5;0.5
Base/b4;0;363;1;32;32;32;32;0.5;0.5
Base/b5;0;265;69;32;32;32;32;0.5;0.5
Base/b6;0;331;35;32;32;32;32;0.5;0.5
Base/b7;0;397;1;32;32;32;32;0.5;0.5
Base/b8;0;299;69;32;32;32;32;0.5;0.5
Base/b9;0;365;35;32;32;32;32;0.5;0.5
Base/b10;0;263;35;32;32;32;32;0.5;0.5
Base/b11;0;329;1;32;32;32;32;0.5;0.5
Desert/b2;0;431;1;32;32;32;32;0.5;0.5
Desert/b3;0;333;69;32;32;32;32;0.5;0.5
Desert/b4;0;399;35;32;32;32;32;0.5;0.5
Desert/b5;0;465;1;32;32;32;32;0.5;0.5
Desert/c2;0;367;69;32;32;32;32;0.5;0.5
Desert/c4;0;433;35;32;32;32;32;0.5;0.5
Desert/c5;0;499;1;32;32;32;32;0.5;0.5
Desert/c6;0;401;69;32;32;32;32;0.5;0.5
Desert/c8;0;467;35;32;32;32;32;0.5;0.5
Desert/e1;0;976;379;11;9;32;32;1.4545454545454546;-0.7777777777777778
Desert/e2;0;1;461;32;11;32;32;0.5;1.4545454545454546
Desert/e3;0;989;379;9;9;32;32;-0.7777777777777778;-0.7777777777777778
Desert/e4;0;136;273;9;32;32;32;-0.7777777777777778;0.5
Desert/e5;0;533;1;32;32;32;32;0.5;0.5
Desert/e6;0;982;135;11;32;32;32;1.4545454545454546;0.5
Desert/e7;0;977;403;9;9;32;32;1.7777777777777777;1.7777777777777777
Desert/e8;0;35;463;32;9;32;32;0.5;-0.7777777777777778
Desert/e9;0;976;390;9;11;32;32;-0.7777777777777778;1.4545454545454546
Desert/el;0;435;69;32;32;32;32;0.5;0.5
Desert/er;0;501;35;32;32;32;32;0.5;0.5
Desert/l1;0;567;1;32;32;32;32;0.5;0.5
Desert/l3;0;469;69;32;32;32;32;0.5;0.5
Desert/l7;0;535;35;32;32;32;32;0.5;0.5
Desert/l9;0;601;1;32;32;32;32;0.5;0.5
Desert/p1;0;503;69;32;32;32;32;0.5;0.5
Desert/p3;0;569;35;32;32;32;32;0.5;0.5
Desert/p7;0;635;1;32;32;32;32;0.5;0.5
Desert/p9;0;537;69;32;32;32;32;0.5;0.5
Desert/ph;0;603;35;32;32;32;32;0.5;0.5
Desert/pv;0;669;1;32;32;32;32;0.5;0.5
Desert/r1;0;571;69;32;32;32;32;0.5;0.5
Desert/r3;0;637;35;32;32;32;32;0.5;0.5
Desert/r7;0;703;1;32;32;32;32;0.5;0.5
Desert/r9;0;605;69;32;32;32;32;0.5;0.5
Desert/s;0;239;230;20;18;32;32;0.45;0.5
Desert/s1;0;671;35;32;32;32;32;0.5;0.5
Desert/s2;0;67;196;32;11;32;32;0.5;-0.45454545454545453
Desert/s3;0;737;1;32;32;32;32;0.5;0.5
Desert/s4;0;982;169;11;32;32;32;1.4545454545454546;0.5
Desert/s6;0;982;203;11;32;32;32;-0.45454545454545453;0.5
Desert/s7;0;639;69;32;32;32;32;0.5;0.5
Desert/s8;0;65;243;32;11;32;32;0.5;1.4545454545454546
Desert/s9;0;705;35;32;32;32;32;0.5;0.5
Desert/t2;0;771;1;32;32;32;32;0.5;0.5
Desert/t4;0;673;69;32;32;32;32;0.5;0.5
Desert/t6;0;739;35;32;32;32;32;0.5;0.5
Desert/t8;0;805;1;32;32;32;32;0.5;0.5
Desert/v1;0;707;69;32;32;32;32;0.5;0.5
Desert/v3;0;773;35;32;32;32;32;0.5;0.5
Desert/v7;0;839;1;32;32;32;32;0.5;0.5
Desert/v9;0;741;69;32;32;32;32;0.5;0.5
Field/og_e1;0;807;35;32;32;32;32;0.5;0.5
Field/og_e3;0;873;1;32;32;32;32;0.5;0.5
Field/og_e7;0;775;69;32;32;32;32;0.5;0.5
Field/og_e9;0;841;35;32;32;32;32;0.5;0.5
Field/og_s1;0;907;1;32;32;32;32;0.5;0.5
Field/og_s2;0;809;69;32;32;32;32;0.5;0.5
Field/og_s3;0;875;35;32;32;32;32;0.5;0.5
Field/og_s4;0;941;1;32;32;32;32;0.5;0.5
Field/og_s5;0;843;69;32;32;32;32;0.5;0.5
Field/og_s6;0;909;35;32;32;32;32;0.5;0.5
Field/og_s7;0;877;69;32;32;32;32;0.5;0.5
Field/og_s8;0;943;35;32;32;32;32;0.5;0.5
Field/og_s9;0;911;69;32;32;32;32;0.5;0.5
Field/os_e1;0;945;69;32;32;32;32;0.5;0.5
Field/os_e3;0;166;129;32;32;32;32;0.5;0.5
Field/os_e7;0;166;163;32;32;32;32;0.5;0.5
Field/os_e9;0;34;265;32;32;32;32;0.5;0.5
Field/os_s1;0;34;299;32;32;32;32;0.5;0.5
Field/os_s2;0;34;333;32;32;32;32;0.5;0.5
Field/os_s3;0;35;395;32;32;32;32;0.5;0.5
Field/os_s4;0;35;429;32;32;32;32;0.5;0.5
Field/os_s5;0;200;129;32;32;32;32;0.5;0.5
Field/os_s6;0;200;163;32;32;32;32;0.5;0.5
Field/os_s7;0;234;128;32;32;32;32;0.5;0.5
Field/os_s8;0;234;162;32;32;32;32;0.5;0.5
Field/os_s9;0;268;122;32;32;32;32;0.5;0.5
Field/yg_e1;0;268;156;32;32;32;32;0.5;0.5
Field/yg_e3;0;302;103;32;32;32;32;0.5;0.5
Field/yg_e7;0;302;137;32;32;32;32;0.5;0.5
Field/yg_e9;0;336;103;32;32;32;32;0.5;0.5
Field/yg_s1;0;336;137;32;32;32;32;0.5;0.5
Field/yg_s2;0;370;103;32;32;32;32;0.5;0.5
Field/yg_s3;0;370;137;32;32;32;32;0.5;0.5
Field/yg_s4;0;404;103;32;32;32;32;0.5;0.5
Field/yg_s5;0;404;137;32;32;32;32;0.5;0.5
Field/yg_s6;0;438;103;32;32;32;32;0.5;0.5
Field/yg_s7;0;438;137;32;32;32;32;0.5;0.5
Field/yg_s8;0;472;103;32;32;32;32;0.5;0.5
Field/yg_s9;0;472;137;32;32;32;32;0.5;0.5
Grass/b2;0;506;103;32;32;32;32;0.5;0.5
Grass/b3;0;506;137;32;32;32;32;0.5;0.5
Grass/b4;0;540;103;32;32;32;32;0.5;0.5
Grass/b5;0;540;137;32;32;32;32;0.5;0.5
Grass/c2;0;574;103;32;32;32;32;0.5;0.5
Grass/c4;0;574;137;32;32;32;32;0.5;0.5
Grass/c5;0;608;103;32;32;32;32;0.5;0.5
Grass/c6;0;608;137;32;32;32;32;0.5;0.5
Grass/c8;0;642;103;32;32;32;32;0.5;0.5
Grass/e1;0;987;390;11;9;32;32;1.4545454545454546;-0.7777777777777778
Grass/e2;0;69;460;32;11;32;32;0.5;1.4545454545454546
Grass/e3;0;977;414;9;9;32;32;-0.7777777777777778;-0.7777777777777778
Grass/e4;0;136;307;9;32;32;32;-0.7777777777777778;0.5
Grass/e5;0;642;137;32;32;32;32;0.5;0.5
Grass/e6;0;982;237;11;32;32;32;1.4545454545454546;0.5
Grass/e7;0;977;425;9;9;32;32;1.7777777777777777;1.7777777777777777
Grass/e8;0;171;230;32;9;32;32;0.5;-0.7777777777777778
Grass/e9;0;964;446;9;11;32;32;-0.7777777777777778;1.4545454545454546
Grass/el;0;676;103;32;32;32;32;0.5;0.5
Grass/er;0;676;137;32;32;32;32;0.5;0.5
Grass/l1;0;710;103;32;32;32;32;0.5;0.5
Grass/l3;0;710;137;32;32;32;32;0.5;0.5
Grass/l7;0;744;103;32;32;32;32;0.5;0.5
Grass/l9;0;744;137;32;32;32;32;0.5;0.5
Grass/p1;0;778;103;32;32;32;32;0.5;0.5
Grass/p3;0;778;137;32;32;32;32;0.5;0.5
Grass/p7;0;812;103;32;32;32;32;0.5;0.5
Grass/p9;0;812;137;32;32;32;32;0.5;0.5
Grass/ph;0;846;103;32;32;32;32;0.5;0.5
Grass/pv;0;846;137;32;32;32;32;0.5;0.5
Grass/r1;0;880;103;32;32;32;32;0.5;0.5
Grass/r3;0;880;137;32;32;32;32;0.5;0.5
Grass/r7;0;914;103;32;32;32;32;0.5;0.5
Grass/r9;0;914;137;32;32;32;32;0.5;0.5
Grass/s;0;976;339;20;18;32;32;0.45;0.5
Grass/s1;0;948;103;32;32;32;32;0.5;0.5
Grass/s2;0;101;196;32;11;32;32;0.5;-0.45454545454545453
Grass/s3;0;948;137;32;32;32;32;0.5;0.5
Grass/s4;0;136;341;11;32;32;32;1.4545454545454546;0.5
Grass/s6;0;137;375;11;32;32;32;-0.45454545454545453;0.5
Grass/s7;0;302;171;32;32;32;32;0.5;0.5
Grass/s8;0;205;230;32;11;32;32;0.5;1.4545454545454546
Grass/s9;0;336;171;32;32;32;32;0.5;0.5
Grass/t2;0;370;171;32;32;32;32;0.5;0.5
Grass/t4;0;404;171;32;32;32;32;0.5;0.5
Grass/t6;0;438;171;32;32;32;32;0.5;0.5
Grass/t8;0;472;171;32;32;32;32;0.5;0.5
Grass/v1;0;506;171;32;32;32;32;0.5;0.5
Grass/v3;0;540;171;32;32;32;32;0.5;0.5
Grass/v7;0;574;171;32;32;32;32;0.5;0.5
Grass/v9;0;608;171;32;32;32;32;0.5;0.5
Mountain/md;0;642;171;32;32;32;32;0.5;0.5
Mountain/md_e1;0;676;171;32;32;32;32;0.5;0.5
